"","db","Released.Info","Actual","Open","High","Low","Close","CC_Delta","CL_Delta","HC_Delta"
"4221","AiG Perf of Services Index",2014-01-01 22:00:00,"48.9",1.3743,1.379,1.3738,1.3763,-91.0000000000011,-133.000000000001,11.9999999999987
"4222","AiG Perf of Services Index",2013-12-31 22:00:00,"48.9",1.3801,1.3813,1.3742,1.3743,20,-5.00000000000167,46.9999999999993
"4223","AiG Perf of Services Index",2013-12-30 22:00:00,"48.9",1.3752,1.3819,1.3728,1.3801,-58.0000000000003,-59.0000000000002,11.9999999999987
"4224","AiG Perf of Services Index",2013-12-27 22:00:00,"48.9",1.3691,1.3893,1.3688,1.3749,52.0000000000009,-20.9999999999999,69.9999999999989
"4225","AiG Perf of Services Index",2013-12-26 22:00:00,"48.9",1.3681,1.3702,1.3664,1.3691,58.0000000000003,-2.99999999999967,202
"4226","AiG Perf of Services Index",2013-12-25 22:00:00,"48.9",1.368,1.3724,1.365,1.3681,9.9999999999989,-17.0000000000003,20.9999999999999
"4227","AiG Perf of Services Index",2013-12-24 22:00:00,"48.9",1.3696,1.3714,1.3655,1.368,0.99999999999989,-30.0000000000011,43.9999999999996
"4228","AiG Perf of Services Index",2013-12-23 22:00:00,"48.9",1.3675,1.3717,1.3668,1.3696,-15.9999999999982,-40.9999999999999,18.0000000000002
"4229","AiG Perf of Services Index",2013-12-20 22:00:00,"48.9",1.3661,1.3709,1.3625,1.3673,22.9999999999997,-4.99999999999945,43.9999999999996
"4230","AiG Perf of Services Index",2013-12-19 22:00:00,"48.9",1.3685,1.3694,1.365,1.3661,11.9999999999987,-36.0000000000005,47.9999999999992
"4231","AiG Perf of Services Index",2013-12-18 22:00:00,"48.9",1.3768,1.3811,1.3675,1.3685,-23.9999999999996,-35.0000000000006,8.99999999999901
"4232","AiG Perf of Services Index",2013-12-17 22:00:00,"48.9",1.3761,1.3782,1.3723,1.3768,-82.9999999999997,-93.0000000000009,42.9999999999997
"4233","AiG Perf of Services Index",2013-12-16 22:00:00,"48.9",1.3741,1.3799,1.3727,1.3761,6.99999999999923,-38.0000000000003,20.9999999999999
"4234","AiG Perf of Services Index",2013-12-13 22:00:00,"48.9",1.3753,1.3769,1.3709,1.3742,19.0000000000001,-15.0000000000006,56.9999999999982
"4235","AiG Perf of Services Index",2013-12-12 22:00:00,"48.9",1.3786,1.3803,1.3738,1.3753,-10.9999999999988,-43.9999999999996,16.0000000000005
"4236","AiG Perf of Services Index",2013-12-11 22:00:00,"48.9",1.3761,1.3811,1.3741,1.3786,-33.0000000000008,-48.0000000000014,17.0000000000003
"4237","AiG Perf of Services Index",2013-12-10 22:00:00,"48.9",1.3739,1.3795,1.3734,1.3761,24.9999999999995,-20,49.9999999999989
"4238","AiG Perf of Services Index",2013-12-09 22:00:00,"48.9",1.3706,1.3746,1.3694,1.3739,22.000000000002,-4.99999999999945,56.0000000000005
"4239","AiG Perf of Services Index",2013-12-06 22:00:00,"48.9",1.3667,1.3706,1.3621,1.3706,32.9999999999986,-12.0000000000009,40
"4240","AiG Perf of Services Index",2013-12-05 22:00:00,"48.9",1.3593,1.3677,1.3543,1.3667,39.0000000000001,-45.9999999999994,39.0000000000001
"4241","AiG Perf of Services Index",2013-12-04 22:00:00,"48.9",1.3588,1.3605,1.3528,1.3593,74.0000000000007,-49.9999999999989,83.9999999999996
"4242","AiG Perf of Services Index",2013-12-03 22:00:00,"47.9",1.3542,1.3614,1.3524,1.3588,4.99999999999945,-60.0000000000001,17.0000000000003
"4243","AiG Perf of Services Index",2013-12-02 22:00:00,"47.9",1.3594,1.3616,1.3526,1.3542,45.9999999999994,-18.0000000000002,71.9999999999987
"4244","AiG Perf of Services Index",2013-11-29 22:00:00,"47.9",1.3606,1.3622,1.358,1.3591,-48.999999999999,-64.9999999999995,24.9999999999995
"4245","AiG Perf of Services Index",2013-11-28 22:00:00,"47.9",1.3579,1.3618,1.3564,1.3606,-15.0000000000006,-25.9999999999994,16.0000000000005
"4246","AiG Perf of Services Index",2013-11-27 22:00:00,"47.9",1.3572,1.3613,1.3558,1.3579,26.9999999999992,-15.0000000000006,38.9999999999979
"4247","AiG Perf of Services Index",2013-11-26 22:00:00,"47.9",1.3517,1.3575,1.3516,1.3572,7.00000000000145,-14.0000000000007,40.9999999999999
"4248","AiG Perf of Services Index",2013-11-25 22:00:00,"47.9",1.355,1.356,1.349,1.3517,55.0000000000006,-0.99999999999989,58.0000000000003
"4249","AiG Perf of Services Index",2013-11-22 22:00:00,"47.9",1.3482,1.3558,1.3463,1.3558,-40.9999999999999,-67.9999999999992,2.000000000002
"4250","AiG Perf of Services Index",2013-11-21 22:00:00,"47.9",1.3439,1.3487,1.34,1.3482,75.9999999999983,-19.0000000000001,75.9999999999983
"4251","AiG Perf of Services Index",2013-11-20 22:00:00,"47.9",1.3538,1.3579,1.3415,1.3439,42.9999999999997,-39.0000000000001,47.9999999999992
"4252","AiG Perf of Services Index",2013-11-19 22:00:00,"47.9",1.3506,1.3547,1.3488,1.3538,-98.999999999998,-123,41.0000000000021
"4253","AiG Perf of Services Index",2013-11-18 22:00:00,"47.9",1.3502,1.3542,1.3475,1.3506,31.9999999999987,-18.0000000000002,40.9999999999999
"4254","AiG Perf of Services Index",2013-11-15 22:00:00,"47.9",1.3461,1.3505,1.3432,1.3496,10.0000000000011,-20.9999999999999,46.0000000000016
"4255","AiG Perf of Services Index",2013-11-14 22:00:00,"47.9",1.3487,1.3498,1.3419,1.3461,34.9999999999984,-29.0000000000012,43.9999999999996
"4256","AiG Perf of Services Index",2013-11-13 22:00:00,"47.9",1.3436,1.3495,1.339,1.3487,-25.9999999999994,-67.9999999999992,11.000000000001
"4257","AiG Perf of Services Index",2013-11-12 22:00:00,"47.9",1.3407,1.3456,1.3359,1.3436,51.000000000001,-45.9999999999994,59.0000000000002
"4258","AiG Perf of Services Index",2013-11-11 22:00:00,"47.9",1.3358,1.3416,1.3345,1.3407,28.999999999999,-47.9999999999992,48.999999999999
"4259","AiG Perf of Services Index",2013-11-08 22:00:00,"47.9",1.3419,1.3438,1.3318,1.3367,40,-21.9999999999998,48.999999999999
"4260","AiG Perf of Services Index",2013-11-07 22:00:00,"47.9",1.3513,1.3529,1.3296,1.3419,-52.0000000000009,-101,19.0000000000001
"4261","AiG Perf of Services Index",2013-11-06 22:00:00,"47.9",1.3474,1.3548,1.3468,1.3513,-93.9999999999985,-217.000000000001,16.0000000000005
"4262","AiG Perf of Services Index",2013-11-05 22:00:00,"47.9",1.3514,1.3523,1.3449,1.3474,39.0000000000001,-5.99999999999934,74.0000000000007
"4263","AiG Perf of Services Index",2013-11-04 22:00:00,"47.1",1.3489,1.3524,1.3442,1.3514,-40,-64.9999999999995,9.00000000000123
"4264","AiG Perf of Services Index",2013-11-01 23:00:00,"47.1",1.3584,1.359,1.348,1.3487,26.9999999999992,-44.9999999999995,37.0000000000004
"4265","AiG Perf of Services Index",2013-10-31 23:00:00,"47.1",1.3736,1.3739,1.3575,1.3584,-97.0000000000004,-104,5.99999999999934
"4266","AiG Perf of Services Index",2013-10-30 23:00:00,"47.1",1.3745,1.3785,1.3696,1.3736,-151.999999999999,-161,2.99999999999967
"4267","AiG Perf of Services Index",2013-10-29 23:00:00,"47.1",1.3785,1.3813,1.3737,1.3745,-9.00000000000123,-49.0000000000013,40
"4268","AiG Perf of Services Index",2013-10-28 23:00:00,"47.1",1.3805,1.3818,1.3775,1.3785,-40,-48.0000000000014,27.9999999999991
"4269","AiG Perf of Services Index",2013-10-25 23:00:00,"47.1",1.3801,1.3832,1.3775,1.3802,-17.0000000000003,-27.0000000000015,15.9999999999982
"4270","AiG Perf of Services Index",2013-10-24 23:00:00,"47.1",1.3776,1.3825,1.3765,1.3801,0.99999999999989,-26.0000000000016,30.9999999999988
"4271","AiG Perf of Services Index",2013-10-23 23:00:00,"47.1",1.3781,1.3793,1.3742,1.3776,25.0000000000017,-10.9999999999988,49.0000000000013
"4272","AiG Perf of Services Index",2013-10-22 23:00:00,"47.1",1.3681,1.3792,1.3663,1.3781,-5.00000000000167,-39.0000000000001,11.9999999999987
"4273","AiG Perf of Services Index",2013-10-21 23:00:00,"47.1",1.3684,1.3691,1.3651,1.3681,100,-18.0000000000002,110.999999999999
"4274","AiG Perf of Services Index",2013-10-18 23:00:00,"47.1",1.3675,1.3704,1.3659,1.3687,-5.99999999999934,-36.0000000000005,3.99999999999956
"4275","AiG Perf of Services Index",2013-10-17 23:00:00,"47.1",1.3535,1.3682,1.3516,1.3675,12.0000000000009,-16.0000000000005,29.0000000000012
"4276","AiG Perf of Services Index",2013-10-16 23:00:00,"47.1",1.3524,1.3568,1.3473,1.3534,141,-18.0000000000002,148.000000000001
"4277","AiG Perf of Services Index",2013-10-15 23:00:00,"47.1",1.3561,1.3571,1.348,1.3524,9.9999999999989,-51.000000000001,43.9999999999996
"4278","AiG Perf of Services Index",2013-10-14 23:00:00,"47.1",1.3545,1.3598,1.3544,1.3561,-37.0000000000004,-81,9.9999999999989
"4279","AiG Perf of Services Index",2013-10-11 23:00:00,"47.1",1.352,1.3582,1.3518,1.3544,17.0000000000003,0,53.9999999999985
"4280","AiG Perf of Services Index",2013-10-10 23:00:00,"47.1",1.3524,1.3547,1.3488,1.352,23.9999999999996,-2.000000000002,61.9999999999998
"4281","AiG Perf of Services Index",2013-10-09 23:00:00,"47.1",1.3573,1.3605,1.3486,1.3524,-3.99999999999956,-36.0000000000005,22.9999999999997
"4282","AiG Perf of Services Index",2013-10-08 23:00:00,"47.1",1.3581,1.3607,1.3558,1.3573,-48.999999999999,-86.9999999999993,32.0000000000009
"4283","AiG Perf of Services Index",2013-10-07 23:00:00,"47.1",1.3554,1.3591,1.3543,1.3581,-8.00000000000134,-23.0000000000019,25.9999999999994
"4284","AiG Perf of Services Index",2013-10-04 23:00:00,"47.1",1.3619,1.3632,1.3539,1.3558,23.0000000000019,-14.9999999999983,33.0000000000008
"4285","AiG Perf of Services Index",2013-10-03 23:00:00,"47.1",1.3579,1.3646,1.3578,1.3619,-61.0000000000022,-80.0000000000001,12.9999999999986
"4286","AiG Perf of Services Index",2013-10-02 23:00:00,"39",1.3526,1.3607,1.3505,1.3579,40,-1.00000000000211,66.9999999999993
"4287","AiG Perf of Services Index",2013-10-01 23:00:00,"39",1.3527,1.3588,1.3517,1.3526,53.0000000000008,-20.9999999999999,81
"4288","AiG Perf of Services Index",2013-09-30 23:00:00,"39",1.3494,1.3556,1.3469,1.3527,-0.99999999999989,-10.0000000000011,60.9999999999999
"4289","AiG Perf of Services Index",2013-09-27 23:00:00,"39",1.3489,1.3565,1.3474,1.3522,4.99999999999945,-53.0000000000008,33.9999999999985
"4290","AiG Perf of Services Index",2013-09-26 23:00:00,"39",1.3526,1.3532,1.3472,1.3489,33.0000000000008,-15.0000000000006,76.0000000000005
"4291","AiG Perf of Services Index",2013-09-25 23:00:00,"39",1.3474,1.3537,1.3462,1.3526,-37.0000000000004,-54.0000000000007,5.99999999999934
"4292","AiG Perf of Services Index",2013-09-24 23:00:00,"39",1.3493,1.3519,1.3465,1.3474,52.0000000000009,-11.9999999999987,62.9999999999997
"4293","AiG Perf of Services Index",2013-09-23 23:00:00,"39",1.3541,1.3554,1.348,1.3493,-19.0000000000001,-27.9999999999991,26.0000000000016
"4294","AiG Perf of Services Index",2013-09-20 23:00:00,"39",1.353,1.3549,1.3498,1.3524,-31.000000000001,-43.9999999999996,29.9999999999989
"4295","AiG Perf of Services Index",2013-09-19 23:00:00,"39",1.3521,1.3569,1.3501,1.353,-5.99999999999934,-31.9999999999987,19.0000000000001
"4296","AiG Perf of Services Index",2013-09-18 23:00:00,"39",1.3359,1.3542,1.3338,1.3521,8.99999999999901,-20,47.9999999999992
"4297","AiG Perf of Services Index",2013-09-17 23:00:00,"39",1.3334,1.3369,1.3326,1.3359,162,-20.9999999999999,183
"4298","AiG Perf of Services Index",2013-09-16 23:00:00,"39",1.3307,1.3386,1.3293,1.3334,25.0000000000017,-7.99999999999912,35.0000000000006
"4299","AiG Perf of Services Index",2013-09-13 23:00:00,"39",1.3299,1.3321,1.3254,1.3294,40,-0.99999999999989,92.000000000001
"4300","AiG Perf of Services Index",2013-09-12 23:00:00,"39",1.3311,1.3325,1.3258,1.3299,-5.00000000000167,-45.0000000000017,21.9999999999998
"4301","AiG Perf of Services Index",2013-09-11 23:00:00,"39",1.3268,1.3325,1.3244,1.3311,-11.9999999999987,-52.9999999999986,14.0000000000007
"4302","AiG Perf of Services Index",2013-09-10 23:00:00,"39",1.3255,1.3276,1.323,1.3268,42.9999999999997,-23.9999999999996,57.0000000000004
"4303","AiG Perf of Services Index",2013-09-09 23:00:00,"39",1.3176,1.3281,1.316,1.3255,13.0000000000008,-24.9999999999995,20.9999999999999
"4304","AiG Perf of Services Index",2013-09-06 23:00:00,"39",1.312,1.3189,1.3105,1.3178,76.9999999999982,-18.0000000000002,103
"4305","AiG Perf of Services Index",2013-09-05 23:00:00,"39",1.3207,1.3223,1.3111,1.312,58.0000000000003,-15.0000000000006,68.9999999999991
"4306","AiG Perf of Services Index",2013-09-04 23:00:00,"39",1.317,1.3218,1.3157,1.3207,-86.9999999999993,-96.0000000000005,16.0000000000005
"4307","AiG Perf of Services Index",2013-09-03 23:00:00,"39.4",1.3192,1.3197,1.3139,1.317,37.0000000000004,-12.9999999999986,48.0000000000014
"4308","AiG Perf of Services Index",2013-09-02 23:00:00,"39.4",1.3228,1.3236,1.3184,1.3192,-21.9999999999998,-52.9999999999986,5.00000000000167
"4309","AiG Perf of Services Index",2013-08-30 23:00:00,"39.4",1.3241,1.3255,1.3174,1.3222,-30.0000000000011,-38.0000000000003,14.0000000000007
"4310","AiG Perf of Services Index",2013-08-29 23:00:00,"39.4",1.334,1.3343,1.322,1.3241,-19.0000000000001,-67.0000000000015,13.9999999999985
"4311","AiG Perf of Services Index",2013-08-28 23:00:00,"39.4",1.3393,1.3398,1.3305,1.334,-99.0000000000002,-120,2.99999999999967
"4312","AiG Perf of Services Index",2013-08-27 23:00:00,"39.4",1.3368,1.3399,1.3323,1.3393,-52.9999999999986,-87.9999999999992,5.00000000000167
"4313","AiG Perf of Services Index",2013-08-26 23:00:00,"39.4",1.338,1.3395,1.3357,1.3368,24.9999999999995,-44.9999999999995,31.000000000001
"4314","AiG Perf of Services Index",2013-08-23 23:00:00,"39.4",1.3356,1.341,1.3334,1.3383,-15.0000000000006,-25.9999999999994,11.9999999999987
"4315","AiG Perf of Services Index",2013-08-22 23:00:00,"39.4",1.3355,1.3373,1.3298,1.3356,27.0000000000015,-21.9999999999998,54.0000000000007
"4316","AiG Perf of Services Index",2013-08-21 23:00:00,"39.4",1.3417,1.3427,1.3336,1.3355,0.99999999999989,-56.9999999999982,18.0000000000002
"4317","AiG Perf of Services Index",2013-08-20 23:00:00,"39.4",1.3335,1.3452,1.3324,1.3417,-61.9999999999998,-81,10.0000000000011
"4318","AiG Perf of Services Index",2013-08-19 23:00:00,"39.4",1.3331,1.3375,1.3316,1.3335,81.9999999999999,-10.9999999999988,117
"4319","AiG Perf of Services Index",2013-08-16 23:00:00,"39.4",1.3347,1.338,1.3311,1.3329,5.99999999999934,-13.0000000000008,45.9999999999994
"4320","AiG Perf of Services Index",2013-08-15 23:00:00,"39.4",1.3255,1.3363,1.3206,1.3347,-18.0000000000002,-36.0000000000005,33.0000000000008
"4321","AiG Perf of Services Index",2013-08-14 23:00:00,"39.4",1.3263,1.328,1.3239,1.3255,92.000000000001,-48.999999999999,108.000000000001
"4322","AiG Perf of Services Index",2013-08-13 23:00:00,"39.4",1.33,1.3317,1.3234,1.3263,-8.00000000000134,-23.9999999999996,17.0000000000003
"4323","AiG Perf of Services Index",2013-08-12 23:00:00,"39.4",1.3339,1.3344,1.3277,1.33,-37.0000000000004,-66.0000000000016,17.0000000000003
"4324","AiG Perf of Services Index",2013-08-09 23:00:00,"39.4",1.3381,1.3391,1.3333,1.3342,-41.9999999999998,-64.9999999999995,1.99999999999978
"4325","AiG Perf of Services Index",2013-08-08 23:00:00,"39.4",1.3336,1.34,1.3328,1.3381,-39.0000000000001,-48.0000000000014,9.9999999999989
"4326","AiG Perf of Services Index",2013-08-07 23:00:00,"39.4",1.3305,1.3345,1.3266,1.3336,45.0000000000017,-7.99999999999912,64.0000000000018
"4327","AiG Perf of Services Index",2013-08-06 23:00:00,"39.4",1.3258,1.3323,1.3246,1.3305,30.9999999999988,-39.0000000000001,40
"4328","AiG Perf of Services Index",2013-08-05 23:00:00,"39.4",1.328,1.33,1.3233,1.3258,46.9999999999993,-12.0000000000009,64.9999999999995
"4329","AiG Perf of Services Index",2013-08-02 23:00:00,"41.5",1.3207,1.3294,1.319,1.3276,-17.999999999998,-42.9999999999997,24.0000000000018
"4330","AiG Perf of Services Index",2013-08-01 23:00:00,"41.5",1.3302,1.3311,1.3194,1.3207,68.9999999999991,-17.0000000000003,86.9999999999993
"4331","AiG Perf of Services Index",2013-07-31 23:00:00,"41.5",1.3263,1.3345,1.321,1.3302,-95.0000000000006,-108.000000000001,8.99999999999901
"4332","AiG Perf of Services Index",2013-07-30 23:00:00,"41.5",1.3262,1.3302,1.3235,1.3263,39.0000000000001,-53.0000000000008,81.9999999999999
"4333","AiG Perf of Services Index",2013-07-29 23:00:00,"41.5",1.3278,1.3295,1.3239,1.3262,0.99999999999989,-27.0000000000015,40
"4334","AiG Perf of Services Index",2013-07-26 23:00:00,"41.5",1.3277,1.3297,1.3253,1.3279,-17.0000000000003,-40,15.9999999999982
"4335","AiG Perf of Services Index",2013-07-25 23:00:00,"41.5",1.3201,1.3296,1.3166,1.3277,1.99999999999978,-24.0000000000018,20
"4336","AiG Perf of Services Index",2013-07-24 23:00:00,"41.5",1.3223,1.3256,1.3177,1.3201,76.0000000000005,-35.0000000000006,94.9999999999984
"4337","AiG Perf of Services Index",2013-07-23 23:00:00,"41.5",1.3186,1.3239,1.3164,1.3223,-21.9999999999998,-45.9999999999994,32.9999999999986
"4338","AiG Perf of Services Index",2013-07-22 23:00:00,"41.5",1.3146,1.3218,1.3134,1.3186,37.0000000000004,-21.9999999999998,53.0000000000008
"4339","AiG Perf of Services Index",2013-07-19 23:00:00,"41.5",1.3109,1.3154,1.3089,1.3143,42.9999999999997,-9.00000000000123,75.0000000000006
"4340","AiG Perf of Services Index",2013-07-18 23:00:00,"41.5",1.3125,1.3128,1.3067,1.3109,34.0000000000007,-20,44.9999999999995
"4341","AiG Perf of Services Index",2013-07-17 23:00:00,"41.5",1.3162,1.3177,1.3083,1.3125,-16.0000000000005,-58.0000000000003,2.99999999999967
"4342","AiG Perf of Services Index",2013-07-16 23:00:00,"41.5",1.3062,1.3174,1.3052,1.3162,-37.0000000000004,-79.0000000000002,15.0000000000006
"4343","AiG Perf of Services Index",2013-07-15 23:00:00,"41.5",1.3073,1.3085,1.2994,1.3062,100,-10.0000000000011,111.999999999999
"4344","AiG Perf of Services Index",2013-07-12 23:00:00,"41.5",1.3097,1.31,1.3,1.3067,-4.99999999999945,-72.9999999999986,18.0000000000002
"4345","AiG Perf of Services Index",2013-07-11 23:00:00,"41.5",1.2978,1.3207,1.2963,1.3097,-30.0000000000011,-97.0000000000004,2.99999999999967
"4346","AiG Perf of Services Index",2013-07-10 23:00:00,"41.5",1.2781,1.2984,1.2765,1.2978,119,-15.0000000000006,228.999999999999
"4347","AiG Perf of Services Index",2013-07-09 23:00:00,"41.5",1.287,1.2898,1.2755,1.2781,197.000000000001,-16.0000000000005,203
"4348","AiG Perf of Services Index",2013-07-08 23:00:00,"41.5",1.2828,1.2882,1.2811,1.287,-88.9999999999991,-114.999999999998,28.0000000000014
"4349","AiG Perf of Services Index",2013-07-05 23:00:00,"41.5",1.2914,1.2917,1.2806,1.2829,40.9999999999999,-18.0000000000002,53.0000000000008
"4350","AiG Perf of Services Index",2013-07-04 23:00:00,"41.5",1.3009,1.3023,1.2883,1.2914,-85.0000000000017,-108.000000000001,2.99999999999967
"4351","AiG Perf of Services Index",2013-07-03 23:00:00,"41.5",1.2979,1.3032,1.2923,1.3009,-94.9999999999984,-125.999999999999,14.0000000000007
"4352","AiG Perf of Services Index",2013-07-02 23:00:00,"40.6",1.3064,1.3078,1.2964,1.2979,29.9999999999989,-56.0000000000005,52.9999999999986
"4353","AiG Perf of Services Index",2013-07-01 23:00:00,"40.6",1.301,1.3067,1.3005,1.3064,-84.9999999999995,-100,14.0000000000007
"4354","AiG Perf of Services Index",2013-06-28 23:00:00,"40.6",1.3038,1.3103,1.2991,1.301,54.0000000000007,-4.99999999999945,57.0000000000004
"4355","AiG Perf of Services Index",2013-06-27 23:00:00,"40.6",1.3012,1.3057,1.3,1.3038,-28.0000000000014,-47.0000000000015,64.9999999999995
"4356","AiG Perf of Services Index",2013-06-26 23:00:00,"40.6",1.3077,1.3087,1.2985,1.3012,26.0000000000016,-11.9999999999987,45.0000000000017
"4357","AiG Perf of Services Index",2013-06-25 23:00:00,"40.6",1.312,1.3151,1.3065,1.3077,-65.0000000000017,-92.000000000001,9.9999999999989
"4358","AiG Perf of Services Index",2013-06-24 23:00:00,"40.6",1.3117,1.3144,1.3059,1.312,-42.9999999999997,-55.0000000000006,30.9999999999988
"4359","AiG Perf of Services Index",2013-06-21 23:00:00,"40.6",1.322,1.3254,1.3099,1.3122,-1.99999999999978,-62.9999999999997,21.9999999999998
"4360","AiG Perf of Services Index",2013-06-20 23:00:00,"40.6",1.3295,1.3302,1.3161,1.322,-98.0000000000003,-121,33.9999999999985
"4361","AiG Perf of Services Index",2013-06-19 23:00:00,"40.6",1.3392,1.3417,1.3262,1.3295,-74.9999999999984,-133.999999999999,7.00000000000145
